87, 3385, 25.527547, 27.559052, 'ae albopictus', 'mosquito', '/CDC/sounds/CDC_Ae-albopictus_labelled_800.wav'
3506, 10606, 231.146654, 245.225375, 'an maculatus', 'mosquito', '/Thai/sounds/#939-962.wav'
3508, 10606, 263.86121, 272.89955, 'an harrisoni', 'mosquito', '/Thai/sounds/#939-962.wav'
3510, 10684, 22.718023, 29.470226, 'an maculatus', 'mosquito', '/Thai/sounds/#963-987.wav'
3516, 10684, 95.999054, 103.02213, 'an dirus', 'mosquito', '/Thai/sounds/#963-987.wav'
3521, 10684, 144.175237, 151.583032, 'an dirus', 'mosquito', '/Thai/sounds/#963-987.wav'
3526, 10684, 213.573752, 220.447652, 'an maculatus', 'mosquito', '/Thai/sounds/#963-987.wav'
3529, 10684, 245.933292, 256.38743, 'an harrisoni', 'mosquito', '/Thai/sounds/#963-987.wav'
3530, 10684, 259.535841, 265.110334, 'an harrisoni', 'mosquito', '/Thai/sounds/#963-987.wav'
3531, 10684, 268.180231, 274.944211, 'an maculatus', 'mosquito', '/Thai/sounds/#963-987.wav'
3539, 10763, 71.291901, 73.138511, 'an harrisoni', 'mosquito', '/Thai/sounds/#97-113.wav'
3552, 11077, 47.118196, 50.038445, 'an harrisoni', 'mosquito', '/Thai/sounds/#988-1001.wav'
3553, 11077, 53.034504, 59.163084, 'an maculatus', 'mosquito', '/Thai/sounds/#988-1001.wav'
3554, 11077, 62.72318, 74.167643, 'an dirus', 'mosquito', '/Thai/sounds/#988-1001.wav'
3556, 11077, 91.740686, 98.460594, 'an maculatus', 'mosquito', '/Thai/sounds/#988-1001.wav'
3558, 11077, 113.540964, 121.543597, 'an dirus', 'mosquito', '/Thai/sounds/#988-1001.wav'
3561, 11077, 148.38987, 160.00415, 'an harrisoni', 'mosquito', '/Thai/sounds/#988-1001.wav'
3562, 11077, 162.866783, 168.949876, 'an harrisoni', 'mosquito', '/Thai/sounds/#988-1001.wav'
3568, 11260, 96.05545, 111.101234, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#600-#609 HLC.wav'
3569, 11260, 114.506332, 133.986663, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#600-#609 HLC.wav'
3570, 11260, 136.956225, 154.021312, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#600-#609 HLC.wav'
3571, 11260, 157.782758, 172.195035, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#600-#609 HLC.wav'
3572, 11260, 176.43161, 207.156684, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#600-#609 HLC.wav'
3609, 11710, 26.210685, 42.151847, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#645-#657COW.wav'
3610, 11710, 47.025052, 72.850286, 'an barbirostris', 'mosquito', '/Thai/sounds/1 July 2018_#645-#657COW.wav'
3611, 11710, 77.723491, 90.223124, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#645-#657COW.wav'
3625, 11764, 62.241723, 75.347211, 'an minimus', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3627, 11764, 87.131765, 100.241407, 'an barbirostris', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3628, 11764, 104.337132, 111.332264, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3629, 11764, 114.688598, 123.968364, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3630, 11764, 128.072397, 144.206062, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3646, 11764, 343.678949, 354.108363, 'an minimus', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3648, 11764, 362.74692, 373.119399, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3649, 11764, 376.349153, 384.754795, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3651, 11764, 397.632404, 414.195245, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3652, 11764, 418.242789, 429.246726, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3653, 11764, 433.346029, 442.331371, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3655, 11764, 455.881845, 472.900164, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#658-#696cow.wav'
3664, 11951, 54.868866, 70.271172, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3666, 11951, 78.755743, 98.326427, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3667, 11951, 102.819998, 119.463948, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3670, 11951, 154.348249, 161.502487, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3678, 11951, 221.071865, 228.935614, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3679, 11951, 232.675329, 239.585672, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3680, 11951, 244.130979, 252.497298, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3683, 11951, 284.691369, 303.463853, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3684, 11951, 307.632231, 319.959988, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3685, 11951, 323.655359, 335.362294, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3686, 11951, 342.309591, 353.868711, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3687, 11951, 358.53966, 374.444536, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3689, 11951, 397.50365, 416.24657, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3691, 11951, 434.649517, 450.051823, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3692, 11951, 453.525471, 462.010043, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#697-#730 COW.wav'
3695, 12005, 33.408395, 40.434028, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#731-#736COW.wav'
3696, 12005, 44.1667, 51.348674, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#731-#736COW.wav'
3698, 12005, 61.364353, 68.165243, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#731-#736COW.wav'
3700, 12005, 85.675581, 86.706463, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#731-#736COW.wav'
3702, 12164, 26.513011, 41.260684, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#737-#752COW.wav'
3703, 12164, 44.607458, 60.576005, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#737-#752COW.wav'
3707, 12164, 88.048709, 94.888033, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#737-#752COW.wav'
3713, 12164, 141.038288, 145.411568, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#737-#752COW.wav'
3723, 12713, 85.895009, 91.565995, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3729, 12713, 133.421452, 142.936958, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3730, 12713, 146.206716, 153.071931, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3731, 12713, 156.028763, 165.620904, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3732, 12713, 169.043932, 172.862907, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3733, 12713, 176.132665, 185.686489, 'an dirus', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3736, 12713, 202.929354, 206.531196, 'an maculatus', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3741, 12713, 243.667217, 247.984319, 'an harrisoni', 'mosquito', '/Thai/sounds/1 July 2018_#753-#781COW.wav'
3747, 12793, 26.33094, 37.763539, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3749, 12793, 49.917868, 60.378913, 'an dirus', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3753, 12793, 108.800191, 126.526113, 'an maculatus', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3756, 12793, 138.711396, 147.533086, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3758, 12793, 152.000679, 169.128171, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3759, 12793, 171.790155, 185.368336, 'an dirus', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3760, 12793, 187.638244, 196.800421, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3763, 12793, 220.077302, 228.166431, 'an maculatus', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3764, 12793, 230.415704, 245.417737, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3766, 12793, 279.03302, 299.255842, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3768, 12793, 322.952111, 338.24162, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3771, 12793, 376.842095, 402.480783, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3772, 12793, 404.626878, 415.994463, 'an maculatus', 'mosquito', '/Thai/sounds/14 June 2018 7 pm-8 pm_MS.wav'
3775, 12872, 30.025376, 31.358868, 'an maculatus', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3776, 12872, 33.049432, 35.254759, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3777, 12872, 38.148351, 43.46489, 'an maculatus', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3778, 12872, 45.885266, 47.630966, 'an dirus', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3779, 12872, 50.14107, 55.1177, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3780, 12872, 57.200737, 59.623685, 'an dirus', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3781, 12872, 61.81131, 65.410869, 'an maculatus', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3783, 12872, 73.708157, 79.399469, 'an harrisoni', 'mosquito', '/Thai/sounds/14 June 2018 8 pm - 9 pm_MS.wav'
3807, 13652, 348.843618, 353.258763, 'an dirus', 'mosquito', '/Thai/sounds/15 June 2018 cow 114-124 cow.wav'
3808, 13652, 356.668324, 364.273058, 'an maculatus', 'mosquito', '/Thai/sounds/15 June 2018 cow 114-124 cow.wav'
3816, 13678, 71.551318, 87.793468, 'an dirus', 'mosquito', '/Thai/sounds/15 June 2018 HLC.wav'
3817, 13678, 90.90595, 110.403684, 'an harrisoni', 'mosquito', '/Thai/sounds/15 June 2018 HLC.wav'
3819, 13678, 140.741443, 172.438677, 'an harrisoni', 'mosquito', '/Thai/sounds/15 June 2018 HLC.wav'
3821, 13678, 206.962188, 236.763313, 'an dirus', 'mosquito', '/Thai/sounds/15 June 2018 HLC.wav'
3840, 13991, 107.578366, 121.987806, 'an harrisoni', 'mosquito', '/Thai/sounds/15 June 2018_97-113cow.wav'
3852, 14018, 59.973858, 62.825751, 'an dirus', 'mosquito', '/Thai/sounds/16 June 2018_151-173cow.wav'
3854, 14018, 73.751636, 77.314591, 'an maculatus', 'mosquito', '/Thai/sounds/16 June 2018_151-173cow.wav'
3856, 14018, 94.471824, 113.586388, 'an maculatus', 'mosquito', '/Thai/sounds/16 June 2018_151-173cow.wav'
3857, 14018, 116.705885, 126.951292, 'an harrisoni', 'mosquito', '/Thai/sounds/16 June 2018_151-173cow.wav'
3860, 14018, 155.36318, 162.611423, 'an dirus', 'mosquito', '/Thai/sounds/16 June 2018_151-173cow.wav'
3875, 14703, 69.474357, 70.54235, 'an maculatus', 'mosquito', '/Thai/sounds/17 June 2018_209-219cow.wav'
3887, 15153, 24.192967, 30.410865, 'an maculatus', 'mosquito', '/Thai/sounds/17 June 2018_235-239cow.wav'
3888, 15153, 33.065983, 39.58078, 'an harrisoni', 'mosquito', '/Thai/sounds/17 June 2018_235-239cow.wav'
3889, 15153, 42.159553, 48.318071, 'an dirus', 'mosquito', '/Thai/sounds/17 June 2018_235-239cow.wav'
3894, 15286, 24.074223, 24.074223, 'an dirus', 'mosquito', '/Thai/sounds/18 June 2018_251cow.wav'
3900, 15523, 50.536486, 63.201498, 'an dirus', 'mosquito', '/Thai/sounds/18 June 2018_254-260cow.wav'
3928, 16096, 57.905065, 66.914961, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_295-312cow.wav'
3941, 16096, 192.111838, 207.675994, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_295-312cow.wav'
3967, 16148, 38.165641, 55.902047, 'an dirus', 'mosquito', '/Thai/sounds/19 June 2018_349-357cow.wav'
3968, 16148, 58.620767, 87.154373, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_349-357cow.wav'
3969, 16148, 89.924878, 112.438463, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_349-357cow.wav'
3981, 16200, 108.283669, 126.718755, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3982, 16200, 129.745552, 174.646196, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3987, 16200, 241.704916, 257.683454, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3990, 16200, 285.672227, 302.974481, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3992, 16200, 316.724051, 328.076698, 'an dirus', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3993, 16200, 330.946174, 344.507861, 'an dirus', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3994, 16200, 347.576606, 366.381919, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3995, 16200, 369.21154, 409.10522, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_359_379cow.wav'
3996, 16226, 20.37548, 34.634665, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
3997, 16226, 37.245502, 50.79264, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
3998, 16226, 53.827966, 77.576538, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
3999, 16226, 80.479496, 96.49141, 'an dirus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4000, 16226, 99.649975, 120.244547, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4001, 16226, 123.238793, 164.24536, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4002, 16226, 167.458698, 183.671445, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4003, 16226, 186.903041, 196.342219, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4007, 16226, 241.50239, 247.299178, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4012, 16226, 287.447638, 306.800693, 'an dirus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4014, 16226, 319.015027, 338.842779, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4016, 16226, 375.522295, 391.68027, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4017, 16226, 395.112699, 404.23237, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4018, 16226, 407.112506, 416.638408, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4020, 16226, 427.775544, 449.063904, 'an harrisoni', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4021, 16226, 452.551105, 462.17286, 'an maculatus', 'mosquito', '/Thai/sounds/19 June 2018_380-406cow.wav'
4022, 16386, 22.807521, 43.096236, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4024, 16386, 80.898322, 96.641451, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4026, 16386, 117.66712, 129.381587, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4031, 16386, 190.654014, 207.447099, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4032, 16386, 210.58064, 232.88212, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4033, 16386, 236.232343, 263.000785, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4035, 16386, 281.835369, 295.636284, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4036, 16386, 298.503141, 309.520539, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_407-422 hlc.wav'
4038, 16676, 27.16559, 41.527242, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_423-487cow.wav'
4044, 16676, 142.778658, 150.779644, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_423-487cow.wav'
4048, 16676, 188.672219, 197.68808, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_423-487cow.wav'
4092, 16676, 834.273907, 848.930581, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_423-487cow.wav'
4097, 16676, 903.993414, 916.785551, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_423-487cow.wav'
4101, 16889, 52.798771, 62.809702, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_489-495cow.wav'
4104, 16889, 87.697285, 90.365172, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_489-495cow.wav'
4107, 16916, 32.401104, 44.043444, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_496-510cow.wav'
4109, 16916, 50.549458, 60.550842, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_496-510cow.wav'
4110, 16916, 63.254639, 76.097679, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_496-510cow.wav'
4115, 16916, 140.521889, 149.544925, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_496-510cow.wav'
4116, 16916, 151.572774, 161.293994, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_496-510cow.wav'
4124, 17050, 65.943013, 76.019644, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_511-526cow.wav'
4125, 17050, 78.580888, 99.443602, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_511-526cow.wav'
4127, 17050, 125.392731, 129.769692, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_511-526cow.wav'
4130, 17050, 175.403123, 183.976676, 'an dirus', 'mosquito', '/Thai/sounds/20 JUne 2018_511-526cow.wav'
4131, 17050, 187.199274, 206.751305, 'an dirus', 'mosquito', '/Thai/sounds/20 JUne 2018_511-526cow.wav'
4132, 17050, 208.530949, 219.761944, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_511-526cow.wav'
4138, 17104, 68.640043, 79.337277, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_527-539cow.wav'
4139, 17104, 81.964209, 89.446392, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_527-539cow.wav'
4143, 17104, 141.887019, 144.520486, 'an minimus', 'mosquito', '/Thai/sounds/20 JUne 2018_527-539cow.wav'
4145, 17104, 156.531187, 163.3403, 'an maculatus', 'mosquito', '/Thai/sounds/20 JUne 2018_527-539cow.wav'
4148, 17185, 41.31098, 49.093857, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4150, 17185, 62.97312, 69.848196, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4155, 17185, 128.38318, 140.374217, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4157, 17185, 155.802793, 168.358684, 'an minimus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4164, 17185, 238.787873, 257.089133, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4165, 17185, 260.897861, 274.809401, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4169, 17185, 311.153703, 329.261299, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4172, 17185, 347.610976, 355.535066, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4173, 17185, 358.399681, 364.088565, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4175, 17185, 379.936747, 387.683312, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4176, 17185, 390.491442, 398.012065, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4177, 17185, 400.319896, 408.45379, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4178, 17185, 411.859051, 423.123848, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4180, 17185, 438.019847, 446.460375, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4182, 17185, 460.371915, 473.105332, 'an dirus', 'mosquito', '/Thai/sounds/20 June 2018_540-576cow.wav'
4183, 17239, 27.205848, 49.033069, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_577-599cow.wav'
4185, 17239, 67.326656, 82.826693, 'an minimus', 'mosquito', '/Thai/sounds/20 June 2018_577-599cow.wav'
4187, 17239, 109.678135, 114.327104, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_577-599cow.wav'
4190, 17239, 150.226315, 163.193393, 'an maculatus', 'mosquito', '/Thai/sounds/20 June 2018_577-599cow.wav'
4197, 17239, 231.458182, 247.500251, 'an harrisoni', 'mosquito', '/Thai/sounds/20 June 2018_577-599cow.wav'
4203, 17239, 288.762453, 295.178239, 'an minimus', 'mosquito', '/Thai/sounds/20 June 2018_577-599cow.wav'
199898, 4788, 38.4, 40.9, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0024_norm.wav'
199899, 4788, 41.6, 54.2, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0024_norm.wav'
199900, 4790, 0.0, 27.1, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0026_norm.wav'
199901, 4790, 28.7, 43.9, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0026_norm.wav'
199902, 4790, 45.5, 59.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0026_norm.wav'
199903, 4791, 0.3, 2.1, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0027_norm.wav'
199904, 4791, 2.5, 30.5, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0027_norm.wav'
199905, 4791, 30.9, 31.9, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0027_norm.wav'
199906, 4792, 9.4, 15.8, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0028_norm.wav'
199907, 4792, 16.6, 29.9, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0028_norm.wav'
199908, 4792, 30.8, 33.8, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0028_norm.wav'
199909, 4792, 34.8, 54.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0028_norm.wav'
199910, 4793, 0.0, 26.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0029_norm.wav'
199911, 4793, 32.2, 34.0, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0029_norm.wav'
199912, 4794, 12.6, 21.8, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0030_norm.wav'
199913, 4794, 22.2, 37.6, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0030_norm.wav'
199914, 4794, 38.9, 43.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0030_norm.wav'
199915, 4794, 50.7, 52.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0030_norm.wav'
199916, 4795, 17.6, 28.4, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0031_norm.wav'
199917, 4796, 6.4, 9.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0032_norm.wav'
199918, 4796, 31.1, 44.4, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0032_norm.wav'
199919, 4796, 45.4, 46.0, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0032_norm.wav'
199920, 4797, 28.2, 36.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0033_norm.wav'
199921, 4797, 47.1, 48.9, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0033_norm.wav'
199922, 4797, 50.2, 53.5, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0033_norm.wav'
199923, 4798, 0.0, 3.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0034_norm.wav'
199924, 4798, 27.7, 29.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0034_norm.wav'
199925, 4798, 31.9, 38.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0034_norm.wav'
199926, 4798, 43.5, 51.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0034_norm.wav'
199927, 4799, 2.6, 16.0, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0035_norm.wav'
199928, 4799, 17.4, 55.4, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0035_norm.wav'
199929, 4800, 0.0, 20.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0036_norm.wav'
199930, 4800, 27.8, 55.4, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0036_norm.wav'
199931, 4801, 0.0, 1.8, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0037_norm.wav'
199932, 4801, 10.8, 20.0, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0037_norm.wav'
199933, 4801, 48.5, 54.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0037_norm.wav'
199934, 4802, 0.0, 54.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0038_norm.wav'
199935, 4803, 0.0, 5.3, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0039_norm.wav'
199936, 4803, 46.7, 56.7, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0039_norm.wav'
199937, 4804, 0.0, 53.5, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/0040_norm.wav'
